20201118,姑苏,观前街,独栋·阿奎公寓,景德路公寓,25平米,1350
20201118,姑苏,观前街,独栋·朗诗寓,观前街店,21平米,2275
20201118,姑苏,观前街,独栋·魔方公寓,苏州观前街店,30平米,2200
20201118,姑苏,观前街,独栋·阿奎公寓,阿奎客栈,25平米,1500
20201118,姑苏,观前街,独栋·魔方公寓,苏州观前街店,25平米,2200
20201118,姑苏,观前街,独栋·阿奎公寓,阿奎客栈,25平米,1300
20201118,姑苏,观前街,独栋·朗诗寓,察院场店,16-21平米,1700-1892
20201118,姑苏,观前街,独栋·魔方公寓,苏州观前街店,30平米,2400
20201118,姑苏,观前街,独栋·魔方公寓,苏州观前街店,35平米,2500
20201118,姑苏,观前街,独栋·魔方公寓,苏州观前街店,30平米,2158
20201118,姑苏,观前街,独栋·魔方公寓,苏州观前街店,25平米,2250
20201118,姑苏,观前街,独栋·魔方公寓,苏州观前街店,28平米,2100
20201118,姑苏,观前街,独栋·米多公寓,十梓街店,33-36平米,2400-2450
20201118,姑苏,观前街,独栋·米多公寓,十梓街店,28平米,2300
20201118,姑苏,观前街,独栋·阿奎公寓,阿奎客栈,25平米,1400
20201118,姑苏,观前街,独栋·魔方公寓,苏州观前街店,31平米,2500
20201118,姑苏,观前街,独栋·魔方公寓,苏州观前街店,33平米,2585
20201118,姑苏,观前街,独栋·魔方公寓,苏州观前街店,33平米,2400
20201118,姑苏,观前街,独栋·锦鑫公寓,北寺塔店,25平米,1500
20201118,姑苏,观前街,独栋·魔方公寓,苏州观前街店,33平米,2450
20201118,姑苏,观前街,独栋·魔方公寓,苏州观前街店,33平米,2500
20201118,姑苏,观前街,独栋·魔方公寓,苏州观前街店,30平米,2200
20201118,姑苏,观前街,独栋·魔方公寓,苏州观前街店,30平米,2300
20201118,姑苏,观前街,独栋·米多公寓,十梓街店,33平米,2300
20201118,姑苏,观前街,独栋·魔方公寓,苏州观前街店,30平米,2200
20201118,姑苏,观前街,独栋·漫果公寓,漫果,25平米,2299
20201118,姑苏,观前街,独栋·漫果公寓,漫果,25平米,2399
20201118,姑苏,观前街,独栋·魔方公寓,苏州观前街店,32平米,2185
20201118,姑苏,观前街,独栋·漫果公寓,漫果,23平米,2099
20201118,姑苏,观前街,独栋·漫果公寓,漫果,35平米,2699
20201118,姑苏,观前街,独栋·漫果公寓,漫果,35平米,2699
20201118,姑苏,观前街,独栋·朗诗寓,道前街店,26平米,1875-2000
20201118,姑苏,观前街,独栋·漫果公寓,漫果,22平米,1999
20201118,姑苏,观前街,独栋·朗诗寓,道前街店,30平米,2304
20201118,姑苏,观前街,独栋·朗诗寓,道前街店,21-28平米,1680-2025
20201118,姑苏,观前街,独栋·魔方公寓,苏州观前街店,45平米,5000
20201118,姑苏,观前街,独栋·启恒公寓,观前店,40-70平米,1400-2400
20201118,姑苏,观前街,独栋·青窝公寓,青窝公寓·临顿路店,25平米,1700
